campaign_id,model_id,model_code,training_seed,repeat_index,repeat_number,rng_bit_generator,rng_entropy,rng_state_words,method_id,policy,nominal_shots,checkpoint,checkpoint_sha256,exact_accuracy,n_points,accuracy,exact_label_flip_rate,mean_shots,median_shots,p90_shots,p95_shots,stop_fraction_128,stop_fraction_512,stop_fraction_2048,cap_hit,cap_hit_fraction,total_shots,alpha,cp_tail_probability
l4-to-l3-pruned-seed-30-repeat-005,l4-to-l3-pruned,1,30,5,6,PCG64,2026:4:1:30:5,257509492:2583754119:3162750265:3986862754,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.027,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-005,l4-to-l3-pruned,1,30,5,6,PCG64,2026:4:1:30:5,257509492:2583754119:3162750265:3986862754,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.847,0.008,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-005,l4-to-l3-pruned,1,30,5,6,PCG64,2026:4:1:30:5,257509492:2583754119:3162750265:3986862754,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.847,0.008,307.328,128.0,512.0,2048.0,0.817,0.112,0.071,39,0.039,307328,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-006,l4-to-l3-pruned,1,30,6,7,PCG64,2026:4:1:30:6,4227844716:758185268:2922447288:1173038870,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.842,0.027,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-006,l4-to-l3-pruned,1,30,6,7,PCG64,2026:4:1:30:6,4227844716:758185268:2922447288:1173038870,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.85,0.015,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-006,l4-to-l3-pruned,1,30,6,7,PCG64,2026:4:1:30:6,4227844716:758185268:2922447288:1173038870,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.846,0.007,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-006,l4-to-l3-pruned,1,30,6,7,PCG64,2026:4:1:30:6,4227844716:758185268:2922447288:1173038870,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.846,0.007,312.704,128.0,512.0,2048.0,0.831,0.091,0.078,39,0.039,312704,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-007,l4-to-l3-pruned,1,30,7,8,PCG64,2026:4:1:30:7,117528175:3485640075:27700069:2834661029,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.841,0.038,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-007,l4-to-l3-pruned,1,30,7,8,PCG64,2026:4:1:30:7,117528175:3485640075:27700069:2834661029,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.845,0.016,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-007,l4-to-l3-pruned,1,30,7,8,PCG64,2026:4:1:30:7,117528175:3485640075:27700069:2834661029,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.009,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-007,l4-to-l3-pruned,1,30,7,8,PCG64,2026:4:1:30:7,117528175:3485640075:27700069:2834661029,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.009,339.968,128.0,512.0,2048.0,0.82,0.087,0.093,39,0.039,339968,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-008,l4-to-l3-pruned,1,30,8,9,PCG64,2026:4:1:30:8,110199846:4149530238:3065498499:2241414111,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.855,0.036,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-008,l4-to-l3-pruned,1,30,8,9,PCG64,2026:4:1:30:8,110199846:4149530238:3065498499:2241414111,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.849,0.02,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-008,l4-to-l3-pruned,1,30,8,9,PCG64,2026:4:1:30:8,110199846:4149530238:3065498499:2241414111,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.009,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-008,l4-to-l3-pruned,1,30,8,9,PCG64,2026:4:1:30:8,110199846:4149530238:3065498499:2241414111,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.009,318.08,128.0,512.0,2048.0,0.817,0.105,0.078,44,0.044,318080,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-009,l4-to-l3-pruned,1,30,9,10,PCG64,2026:4:1:30:9,1880234152:3351358522:3809875255:2770935447,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.851,0.026,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-009,l4-to-l3-pruned,1,30,9,10,PCG64,2026:4:1:30:9,1880234152:3351358522:3809875255:2770935447,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.013,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-009,l4-to-l3-pruned,1,30,9,10,PCG64,2026:4:1:30:9,1880234152:3351358522:3809875255:2770935447,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.842,0.013,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-009,l4-to-l3-pruned,1,30,9,10,PCG64,2026:4:1:30:9,1880234152:3351358522:3809875255:2770935447,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.842,0.013,321.92,128.0,512.0,2048.0,0.823,0.095,0.082,44,0.044,321920,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-010,l4-to-l3-pruned,1,30,10,11,PCG64,2026:4:1:30:10,911611611:2699928548:4243373171:192281813,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.853,0.028,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-010,l4-to-l3-pruned,1,30,10,11,PCG64,2026:4:1:30:10,911611611:2699928548:4243373171:192281813,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.846,0.017,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-010,l4-to-l3-pruned,1,30,10,11,PCG64,2026:4:1:30:10,911611611:2699928548:4243373171:192281813,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.847,0.008,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-010,l4-to-l3-pruned,1,30,10,11,PCG64,2026:4:1:30:10,911611611:2699928548:4243373171:192281813,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.847,0.008,312.32,128.0,512.0,2048.0,0.828,0.095,0.077,44,0.044,312320,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-011,l4-to-l3-pruned,1,30,11,12,PCG64,2026:4:1:30:11,3979698648:3764834059:694345964:3457576690,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.85,0.031,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-011,l4-to-l3-pruned,1,30,11,12,PCG64,2026:4:1:30:11,3979698648:3764834059:694345964:3457576690,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.843,0.014,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-011,l4-to-l3-pruned,1,30,11,12,PCG64,2026:4:1:30:11,3979698648:3764834059:694345964:3457576690,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.849,0.002,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-011,l4-to-l3-pruned,1,30,11,12,PCG64,2026:4:1:30:11,3979698648:3764834059:694345964:3457576690,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.849,0.002,311.936,128.0,512.0,2048.0,0.817,0.109,0.074,39,0.039,311936,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-012,l4-to-l3-pruned,1,30,12,13,PCG64,2026:4:1:30:12,535680907:932938887:3681442733:2355548302,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.851,0.026,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-012,l4-to-l3-pruned,1,30,12,13,PCG64,2026:4:1:30:12,535680907:932938887:3681442733:2355548302,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.015,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-012,l4-to-l3-pruned,1,30,12,13,PCG64,2026:4:1:30:12,535680907:932938887:3681442733:2355548302,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.003,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-012,l4-to-l3-pruned,1,30,12,13,PCG64,2026:4:1:30:12,535680907:932938887:3681442733:2355548302,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.003,316.544,128.0,512.0,2048.0,0.813,0.111,0.076,44,0.044,316544,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-013,l4-to-l3-pruned,1,30,13,14,PCG64,2026:4:1:30:13,1025160077:2285163047:1678376157:2099962751,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.846,0.029,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-013,l4-to-l3-pruned,1,30,13,14,PCG64,2026:4:1:30:13,1025160077:2285163047:1678376157:2099962751,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.842,0.021,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-013,l4-to-l3-pruned,1,30,13,14,PCG64,2026:4:1:30:13,1025160077:2285163047:1678376157:2099962751,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.847,0.008,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-013,l4-to-l3-pruned,1,30,13,14,PCG64,2026:4:1:30:13,1025160077:2285163047:1678376157:2099962751,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.847,0.008,326.144,128.0,512.0,2048.0,0.82,0.096,0.084,39,0.039,326144,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-014,l4-to-l3-pruned,1,30,14,15,PCG64,2026:4:1:30:14,3258759028:3887671412:3579820430:2162030765,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.84,0.027,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-014,l4-to-l3-pruned,1,30,14,15,PCG64,2026:4:1:30:14,3258759028:3887671412:3579820430:2162030765,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.844,0.021,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-014,l4-to-l3-pruned,1,30,14,15,PCG64,2026:4:1:30:14,3258759028:3887671412:3579820430:2162030765,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.845,0.008,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-014,l4-to-l3-pruned,1,30,14,15,PCG64,2026:4:1:30:14,3258759028:3887671412:3579820430:2162030765,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.845,0.008,326.144,128.0,512.0,2048.0,0.824,0.091,0.085,42,0.042,326144,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-015,l4-to-l3-pruned,1,30,15,16,PCG64,2026:4:1:30:15,163903923:137136066:2761974357:1137033121,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.846,0.029,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-015,l4-to-l3-pruned,1,30,15,16,PCG64,2026:4:1:30:15,163903923:137136066:2761974357:1137033121,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.845,0.018,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-015,l4-to-l3-pruned,1,30,15,16,PCG64,2026:4:1:30:15,163903923:137136066:2761974357:1137033121,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.005,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-015,l4-to-l3-pruned,1,30,15,16,PCG64,2026:4:1:30:15,163903923:137136066:2761974357:1137033121,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.005,315.776,128.0,512.0,2048.0,0.815,0.109,0.076,43,0.043,315776,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-016,l4-to-l3-pruned,1,30,16,17,PCG64,2026:4:1:30:16,594050601:3909595445:2475164979:3821062453,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.845,0.026,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-016,l4-to-l3-pruned,1,30,16,17,PCG64,2026:4:1:30:16,594050601:3909595445:2475164979:3821062453,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.85,0.017,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-to-l3-pruned-seed-30-repeat-016,l4-to-l3-pruned,1,30,16,17,PCG64,2026:4:1:30:16,594050601:3909595445:2475164979:3821062453,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.847,0.014,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-to-l3-pruned-seed-30-repeat-016,l4-to-l3-pruned,1,30,16,17,PCG64,2026:4:1:30:16,594050601:3909595445:2475164979:3821062453,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.848,0.013,319.616,128.0,512.0,2048.0,0.817,0.104,0.079,42,0.042,319616,0.05,0.008333333333333333
l4-to-l3-pruned-seed-30-repeat-017,l4-to-l3-pruned,1,30,17,18,PCG64,2026:4:1:30:17,3085805059:120511724:4210347811:1066158455,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.847,0.028,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-to-l3-pruned-seed-30-repeat-017,l4-to-l3-pruned,1,30,17,18,PCG64,2026:4:1:30:17,3085805059:120511724:4210347811:1066158455,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M3/l4-to-l3-pruned/seed-30/20260728T120924.614692Z-567961a57b/checkpoint.npz,00b9e3df4ef269c4d0ce87e75e6e30b0dbdae7d5d25f9db13c141b120de636ba,0.849,1000,0.847,0.016,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
